Game.ID,Date,Away.Team,Away.Team.ID,A.Score,away_week,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,home_week,DaysofRest.Home.Team,A.Player1,WA1,A.MP1,A.Player2,WA2,A.MP2,A.Player3,WA3,A.MP3,A.Player4,WA4,A.MP4,A.Player5,WA5,A.MP5,A.Player6,WA6,A.MP6,A.Player7,WA7,A.MP7,A.Player8,WA8,A.MP8,A.Player9,WA9,A.MP9,A.Player10,WA10,A.MP10,A.Player11,WA11,A.MP11,A.Player12,WA12,A.Player9.1,A.MP9.1,A.Player10.1,A.MP10.1,A.Player11.1,A.MP11.1,A.Player12.1,A.MP12,H.Player1,WH1,MP1,H.Player2,WH2,MP2,H.Player3,WH3,MP3,H.Player4,WH4,MP4,H.Player5,WH5,MP5,H.Player6,WH6,MP6,H.Player7,WH7,MP7,H.Player8,WH8,MP8,H.Player9,WH9,MP9,H.Player10,WH10,MP10,H.Player11,WH11,MP11,H.Player12,WH12,MP12
1139,02/04/2016,Sacramento Kings,26,115,77,1,Denver Nuggets,8,8,11,106,78,2,103,0.163263889,39.18333333,473,0.161388889,38.73333333,397,0.149930556,35.98333333,39,0.128611111,30.86666667,372,0.070277778,16.86666667,275,0.129722222,31.13333333,411,0.102430556,24.58333333,186,0.094375,22.65,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,152,0.151111111,36.26666667,348,0.134305556,32.23333333,140,0.121527778,29.16666667,183,0.112013889,26.88333333,262,0.067569444,16.21666667,224,0.1,24,472,0.086875,20.85,38,0.080069444,19.21666667,94,0.078472222,18.83333333,252,0.068055556,16.33333333,NA,0,0,NA,0,0
1140,02/04/2016,Indiana Pacers,12,115,76,2,Philadelphia 76ers,23,10,10,102,77,1,368,0.140347222,33.68333333,336,0.108402778,26.01666667,154,0.108402778,26.01666667,170,0.089236111,21.41666667,291,0.052222222,12.53333333,418,0.11875,28.5,338,0.110763889,26.58333333,393,0.091597222,21.98333333,457,0.091597222,21.98333333,61,0.088680556,21.28333333,NA,0,0,NA,0,457,21.98333333,61,21.28333333,NA,0,NA,0,172,0.163472222,39.23333333,209,0.154930556,37.18333333,174,0.148263889,35.58333333,389,0.134305556,32.23333333,66,0.096458333,23.15,347,0.113125,27.15,139,0.095347222,22.88333333,427,0.070069444,16.81666667,260,0.024027778,5.766666667,NA,0,0,NA,0,0,NA,0,0
1141,02/04/2016,Miami Heat,16,93,76,1,Portland Trail Blazers,25,10,12,110,77,2,159,0.141875,34.05,302,0.13,31.2,221,0.116805556,28.03333333,155,0.108472222,26.03333333,16,0.044652778,10.71666667,244,0.125902778,30.21666667,251,0.123819444,29.71666667,166,0.118472222,28.43333333,243,0.06875,16.5,465,0.02125,5.1,NA,0,0,NA,0,243,16.5,465,5.1,NA,0,NA,0,321,0.135682264,32.28333333,60,0.13491174,32.1,96,0.122583357,29.16666667,317,0.111936117,26.63333333,5,0.10563183,25.13333333,156,0.116699356,27.76666667,14,0.108994116,25.93333333,135,0.070958252,16.88333333,352,0.044550294,10.6,54,0.021434576,5.1,77,0.017932194,4.266666667,299,0.008685906,2.066666667
1142,02/04/2016,Toronto Raptors,28,95,76,1,San Antonio Spurs,27,10,11,102,76,3,89,0.13625,32.7,353,0.134722222,32.33333333,231,0.119652778,28.71666667,189,0.070277778,16.86666667,300,0.045347222,10.88333333,365,0.141388889,33.93333333,433,0.127083333,30.5,109,0.091875,22.05,41,0.080347222,19.28333333,203,0.053055556,12.73333333,NA,0,0,NA,0,41,19.28333333,203,12.73333333,NA,0,NA,0,255,0.167152778,40.11666667,286,0.160138889,38.43333333,441,0.119722222,28.73333333,448,0.115,27.6,100,0.07625,18.3,366,0.100902778,24.21666667,303,0.088819444,21.31666667,106,0.075625,18.15,279,0.052777778,12.66666667,46,0.043611111,10.46666667,NA,0,0,NA,0,0
1143,03/04/2016,New Orleans Pelicans,19,106,76,3,Brooklyn Nets,3,9,11,87,77,2,236,0.141666667,34,301,0.138333333,33.2,101,0.132777778,31.86666667,446,0.111666667,26.8,356,0.016736111,4.016666667,442,0.155625,37.35,13,0.121041667,29.05,187,0.119930556,28.78333333,261,0.062222222,14.93333333,NA,0,0,NA,0,0,NA,0,261,14.93333333,NA,0,NA,0,NA,0,414,0.138402778,33.21666667,167,0.125277778,30.06666667,438,0.112291667,26.95,469,0.111875,26.85,394,0.079166667,19,408,0.108958333,26.15,78,0.087708333,21.05,410,0.083194444,19.96666667,313,0.078472222,18.83333333,474,0.074652778,17.91666667,NA,0,0,NA,0,0
1144,03/04/2016,Charlotte Hornets,4,103,76,2,Cleveland Cavaliers,6,9,10,112,77,2,259,0.171458333,41.15,91,0.158055556,37.93333333,316,0.157569444,37.81666667,85,0.119305556,28.63333333,346,0.083819444,20.11666667,212,0.112222222,26.93333333,150,0.100694444,24.16666667,421,0.080694444,19.36666667,211,0.016180556,3.883333333,NA,0,0,NA,0,0,NA,0,211,3.883333333,NA,0,NA,0,NA,0,293,0.170138889,40.83333333,179,0.137986111,33.11666667,267,0.134166667,32.2,320,0.129097222,30.98333333,444,0.059861111,14.36666667,171,0.132638889,31.83333333,455,0.117152778,28.11666667,70,0.063888889,15.33333333,335,0.055069444,13.21666667,NA,0,0,NA,0,0,NA,0,0
1145,03/04/2016,Portland Trail Blazers,25,111,78,1,Golden State Warriors,10,12,12,136,77,2,60,0.155208333,37.25,5,0.152013889,36.48333333,96,0.148055556,35.53333333,321,0.124722222,29.93333333,317,0.080555556,19.33333333,14,0.100208333,24.05,156,0.098680556,23.68333333,135,0.088055556,21.13333333,352,0.013125,3.15,299,0.013125,3.15,363,0.013125,3.15,54,0.013125,352,3.15,299,3.15,363,3.15,54,3.15,128,0.147510244,35.4,273,0.145426766,34.9,423,0.14410723,34.58333333,165,0.137370651,32.96666667,149,0.038544343,9.25,292,0.09577054,22.98333333,415,0.087644975,21.03333333,53,0.064171123,15.4,315,0.055698312,13.36666667,191,0.042086256,10.1,18,0.0284742,6.833333333,169,0.013195361,3.166666667
1146,03/04/2016,Oklahoma City Thunder,21,110,77,3,Houston Rockets,11,10,12,118,77,3,265,0.156041667,37.45,400,0.155833333,37.4,426,0.130972222,31.43333333,409,0.12625,30.3,22,0.08375,20.1,122,0.103055556,24.73333333,141,0.075486111,18.11666667,378,0.071805556,17.23333333,283,0.069166667,16.6,31,0.027638889,6.633333333,NA,0,0,NA,0,283,16.6,31,6.633333333,NA,0,NA,0,451,0.182569444,43.81666667,188,0.177638889,42.63333333,364,0.11,26.4,131,0.085,20.4,125,0.077222222,18.53333333,84,0.095833333,23,253,0.074444444,17.86666667,87,0.059513889,14.28333333,324,0.038888889,9.333333333,25,0.03625,8.7,202,0.034097222,8.183333333,245,0.028541667,6.85
1147,03/04/2016,Washington Wizards,30,109,77,2,Los Angeles Clippers,13,10,11,114,76,3,47,0.162986111,39.11666667,314,0.151597222,36.38333333,359,0.134305556,32.23333333,227,0.132291667,31.75,306,0.119305556,28.63333333,377,0.096805556,23.23333333,342,0.079305556,19.03333333,151,0.056666667,13.6,195,0.048402778,11.61666667,310,0.018333333,4.4,NA,0,0,NA,0,195,11.61666667,310,4.4,NA,0,NA,0,107,0.146180556,35.08333333,79,0.136180556,32.68333333,178,0.125416667,30.1,42,0.102222222,24.53333333,297,0.099375,23.85,470,0.105138889,25.23333333,184,0.104513889,25.08333333,36,0.076805556,18.43333333,206,0.061805556,14.83333333,86,0.042361111,10.16666667,NA,0,0,NA,0,0
1148,03/04/2016,Boston Celtics,2,107,77,2,Los Angeles Lakers,14,10,10,100,76,4,148,0.148680556,35.68333333,181,0.128194444,30.76666667,173,0.124513889,29.88333333,17,0.108888889,26.13333333,196,0.069861111,16.76666667,309,0.121944444,29.26666667,434,0.088263889,21.18333333,230,0.080069444,19.21666667,461,0.074583333,17.9,257,0.055,13.2,NA,0,0,NA,0,461,17.9,257,13.2,NA,0,NA,0,234,0.152013889,36.48333333,93,0.148402778,35.61666667,274,0.137569444,33.01666667,247,0.124791667,29.95,396,0.118888889,28.53333333,305,0.099583333,23.9,430,0.079166667,19,290,0.078680556,18.88333333,403,0.060902778,14.61666667,NA,0,0,NA,0,0,NA,0,0
1149,03/04/2016,Chicago Bulls,5,102,77,1,Milwaukee Bucks,17,10,11,98,77,2,216,0.158611111,38.06666667,367,0.141111111,33.86666667,134,0.112152778,26.91666667,328,0.075763889,18.18333333,44,0.05375,12.9,349,0.14625,35.1,250,0.103402778,24.81666667,1,0.079861111,19.16666667,127,0.070208333,16.85,92,0.058888889,14.13333333,NA,0,0,NA,0,127,16.85,92,14.13333333,NA,0,NA,0,180,0.183194444,43.96666667,157,0.178819444,42.91666667,379,0.121180556,29.08333333,162,0.096527778,23.16666667,97,0.038819444,9.316666667,458,0.128194444,30.76666667,332,0.103472222,24.83333333,228,0.087222222,20.93333333,225,0.037986111,9.116666667,164,0.024583333,5.9,NA,0,0,NA,0,0
1150,03/04/2016,Dallas Mavericks,7,88,77,2,Minnesota Timberwolves,18,10,11,78,77,2,471,0.151736111,36.41666667,175,0.144513889,34.68333333,123,0.137708333,33.05,248,0.098333333,23.6,478,0.093958333,22.55,119,0.130208333,31.25,404,0.080694444,19.36666667,383,0.075208333,18.05,105,0.072430556,17.38333333,132,0.015208333,3.65,NA,0,0,NA,0,105,17.38333333,132,3.65,NA,0,NA,0,254,0.185,44.4,27,0.171111111,41.06666667,388,0.141944444,34.06666667,476,0.126111111,30.26666667,161,0.096458333,23.15,412,0.068263889,16.38333333,4,0.059375,14.25,341,0.059166667,14.2,464,0.058055556,13.93333333,431,0.034513889,8.283333333,NA,0,0,NA,0,0
1151,03/04/2016,Indiana Pacers,12,92,77,1,New York Knicks,20,10,10,87,78,2,170,0.133472222,32.03333333,336,0.123541667,29.65,368,0.11875,28.5,154,0.118402778,28.41666667,291,0.061180556,14.68333333,338,0.127291667,30.55,61,0.082222222,19.73333333,393,0.081597222,19.58333333,418,0.077083333,18.5,457,0.076458333,18.35,NA,0,0,NA,0,418,18.5,457,18.35,NA,0,NA,0,391,0.146805556,35.23333333,407,0.135069444,32.41666667,117,0.116041667,27.85,213,0.108472222,26.03333333,82,0.072569444,17.41666667,35,0.141736111,34.01666667,289,0.130694444,31.36666667,269,0.096805556,23.23333333,282,0.051805556,12.43333333,NA,0,0,NA,0,0,NA,0,0
1152,03/04/2016,Memphis Grizzlies,15,107,77,2,Orlando Magic,22,12,11,119,77,2,318,0.150208333,36.05,477,0.131944444,31.66666667,73,0.066597222,15.98333333,235,0.059305556,14.23333333,447,0.058402778,14.01666667,475,0.140694444,33.76666667,193,0.124930556,29.98333333,467,0.101736111,24.41666667,287,0.094791667,22.75,198,0.065,15.6,58,0.003194444,0.766666667,402,0.003194444,287,22.75,198,15.6,58,0.766666667,402,0.766666667,147,0.163472222,39.23333333,466,0.161666667,38.8,136,0.130902778,31.41666667,2,0.119930556,28.78333333,121,0.052152778,12.51666667,351,0.134236111,32.21666667,26,0.080069444,19.21666667,312,0.074861111,17.96666667,51,0.069097222,16.58333333,201,0.013611111,3.266666667,NA,0,0,NA,0,0
1153,03/04/2016,Utah Jazz,29,101,77,2,Phoenix Suns,24,11,11,86,77,2,417,0.146805556,35.23333333,392,0.145902778,35.01666667,160,0.144930556,34.78333333,115,0.117430556,28.18333333,398,0.102013889,24.48333333,454,0.099652778,23.91666667,76,0.074027778,17.76666667,452,0.069444444,16.66666667,381,0.053194444,12.76666667,220,0.040833333,9.8,208,0.005763889,1.383333333,NA,0,381,12.76666667,220,9.8,208,1.383333333,NA,0,118,0.169236111,40.61666667,463,0.158194444,37.96666667,361,0.156736111,37.61666667,11,0.1475,35.4,395,0.134513889,32.28333333,333,0.128888889,30.93333333,33,0.054305556,13.03333333,226,0.026875,6.45,72,0.017986111,4.316666667,9,0.005763889,1.383333333,NA,0,0,NA,0,0
1154,05/04/2016,Phoenix Suns,24,90,78,2,Atlanta Hawks,1,10,11,103,78,4,118,0.161111111,38.66666667,463,0.148125,35.55,11,0.145,34.8,361,0.133402778,32.01666667,395,0.129305556,31.03333333,333,0.114861111,27.56666667,33,0.065555556,15.73333333,226,0.044027778,10.56666667,9,0.030555556,7.333333333,72,0.028055556,6.733333333,NA,0,0,NA,0,9,7.333333333,72,6.733333333,NA,0,NA,0,369,0.148263889,35.58333333,6,0.142638889,34.23333333,263,0.141805556,34.03333333,207,0.125416667,30.1,280,0.119236111,28.61666667,435,0.082083333,19.7,113,0.074583333,17.9,331,0.065138889,15.63333333,443,0.056875,13.65,277,0.043958333,10.55,NA,0,0,NA,0,0
1155,05/04/2016,Oklahoma City Thunder,21,124,78,2,Denver Nuggets,8,12,11,102,79,3,265,0.125533125,29.43333333,409,0.123258459,28.9,400,0.113804379,26.68333333,426,0.092834802,21.76666667,22,0.056084731,13.15,122,0.101009383,23.68333333,31,0.10072505,23.61666667,141,0.088285471,20.7,378,0.081816889,19.18333333,283,0.05992323,14.05,65,0.028362241,6.65,344,0.028362241,378,19.18333333,283,14.05,65,6.65,344,6.65,140,0.112708333,27.05,152,0.111597222,26.78333333,183,0.098333333,23.6,262,0.094861111,22.76666667,348,0.079375,19.05,472,0.126666667,30.4,224,0.114722222,27.53333333,38,0.099583333,23.9,94,0.093263889,22.38333333,252,0.068888889,16.53333333,NA,0,0,NA,0,0
1156,05/04/2016,Minnesota Timberwolves,18,124,78,2,Golden State Warriors,10,9,12,117,78,2,254,0.168742138,44.71666667,27,0.157987421,41.86666667,476,0.151509434,40.15,388,0.127672956,33.83333333,161,0.071698113,19,412,0.146855346,38.91666667,341,0.077924528,20.65,464,0.072327044,19.16666667,431,0.025283019,6.7,NA,0,0,NA,0,0,NA,0,431,6.7,NA,0,NA,0,NA,0,423,0.160691824,42.58333333,273,0.152327044,40.36666667,128,0.146415094,38.8,165,0.132515723,35.11666667,24,0.120628931,31.96666667,415,0.081069182,21.48333333,20,0.07081761,18.76666667,292,0.047672956,12.63333333,53,0.038490566,10.2,315,0.032138365,8.516666667,149,0.017232704,4.566666667,NA,0,0
1157,05/04/2016,Los Angeles Lakers,14,81,77,2,Los Angeles Clippers,13,10,12,103,77,2,93,0.139722222,33.53333333,247,0.131041667,31.45,234,0.127083333,30.5,274,0.092708333,22.25,396,0.065208333,15.65,305,0.126388889,30.33333333,403,0.103819444,24.91666667,430,0.099583333,23.9,322,0.079236111,19.01666667,390,0.035208333,8.45,NA,0,0,NA,0,322,19.01666667,390,8.45,NA,0,NA,0,107,0.124347515,28.98333333,79,0.09903468,23.08333333,178,0.093528781,21.8,297,0.091812656,21.4,42,0.072077226,16.8,206,0.134501251,31.35,470,0.083732571,19.51666667,86,0.079942796,18.63333333,184,0.077869146,18.15,36,0.076439042,17.81666667,362,0.036253128,8.45,63,0.030461208,7.1
1158,05/04/2016,Chicago Bulls,5,92,78,2,Memphis Grizzlies,15,10,12,108,78,2,216,0.147430556,35.38333333,116,0.146736111,35.21666667,367,0.146180556,35.08333333,44,0.079097222,18.98333333,328,0.078819444,18.91666667,349,0.120902778,29.01666667,127,0.101527778,24.36666667,250,0.069652778,16.71666667,92,0.057777778,13.86666667,1,0.051875,12.45,NA,0,0,NA,0,92,13.86666667,1,12.45,NA,0,NA,0,318,0.171388889,41.13333333,477,0.146180556,35.08333333,235,0.129375,31.05,447,0.124305556,29.83333333,73,0.091805556,22.03333333,467,0.102916667,24.7,193,0.101527778,24.36666667,475,0.072916667,17.5,198,0.056805556,13.63333333,58,0.001388889,0.333333333,402,0.001388889,0.333333333,NA,0,0
1159,05/04/2016,Detroit Pistons,9,89,78,3,Miami Heat,16,12,12,107,77,3,19,0.126509001,29.86666667,445,0.123755736,29.21666667,385,0.121920226,28.78333333,308,0.119237557,28.15,264,0.106036004,25.03333333,32,0.101517826,23.96666667,422,0.082386163,19.45,424,0.064807624,15.3,104,0.060430639,14.26666667,34,0.060218849,14.21666667,384,0.016590187,3.916666667,420,0.016590187,104,14.26666667,34,14.21666667,384,3.916666667,420,3.916666667,302,0.142708333,34.25,159,0.140972222,33.83333333,221,0.117083333,28.1,133,0.102291667,24.55,16,0.059444444,14.26666667,244,0.147847222,35.48333333,251,0.123888889,29.73333333,166,0.119861111,28.76666667,465,0.020694444,4.966666667,155,0.016319444,3.916666667,243,0.008888889,2.133333333,NA,0,0
1160,05/04/2016,Cleveland Cavaliers,6,109,78,2,Milwaukee Bucks,17,12,10,80,78,2,293,0.119780923,28.06666667,284,0.114801906,26.9,179,0.112881428,26.45,267,0.108684828,25.46666667,444,0.092680845,21.71666667,70,0.096166157,22.53333333,386,0.085070062,19.93333333,455,0.07560993,17.71666667,171,0.067714631,15.86666667,320,0.047727434,11.18333333,335,0.042321644,9.916666667,190,0.036560211,171,15.86666667,320,11.18333333,335,9.916666667,190,8.566666667,379,0.185555556,44.53333333,180,0.171944444,41.26666667,157,0.163680556,39.28333333,228,0.127430556,30.58333333,162,0.103263889,24.78333333,458,0.114652778,27.51666667,332,0.082083333,19.7,225,0.027708333,6.65,97,0.023680556,5.683333333,NA,0,0,NA,0,0,NA,0,0
1161,05/04/2016,New Orleans Pelicans,19,93,77,2,Philadelphia 76ers,23,8,11,107,78,3,446,0.153194444,36.76666667,442,0.148333333,35.6,101,0.134027778,32.16666667,301,0.129444444,31.06666667,13,0.105416667,25.3,187,0.123888889,29.73333333,236,0.111111111,26.66666667,261,0.094583333,22.7,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,389,0.147986111,35.51666667,174,0.124375,29.85,209,0.098125,23.55,172,0.094861111,22.76666667,139,0.04625,11.1,347,0.139930556,33.58333333,66,0.108819444,26.11666667,168,0.090902778,21.81666667,427,0.075625,18.15,343,0.073125,17.55,NA,0,0,NA,0,0
1162,05/04/2016,Portland Trail Blazers,25,115,79,2,Sacramento Kings,26,11,10,107,78,3,60,0.151180556,36.28333333,96,0.147291667,35.35,321,0.136180556,32.68333333,317,0.113472222,27.23333333,5,0.087708333,21.05,156,0.132638889,31.83333333,14,0.103263889,24.78333333,135,0.084791667,20.35,352,0.032638889,7.833333333,77,0.009097222,2.183333333,54,0.001736111,0.416666667,NA,0,352,7.833333333,77,2.183333333,54,0.416666667,NA,0,375,0.174444444,41.86666667,111,0.160138889,38.43333333,186,0.151388889,36.33333333,411,0.141111111,33.86666667,473,0.139652778,33.51666667,39,0.110763889,26.58333333,372,0.063888889,15.33333333,68,0.032638889,7.833333333,144,0.025972222,6.233333333,NA,0,0,NA,0,0,NA,0,0
1163,05/04/2016,Charlotte Hornets,4,90,77,2,Toronto Raptors,28,9,11,96,77,3,212,0.167291667,40.15,91,0.151041667,36.25,259,0.148541667,35.65,316,0.130486111,31.31666667,85,0.080625,19.35,150,0.123958333,29.75,7,0.084027778,20.16666667,211,0.078680556,18.88333333,421,0.035347222,8.483333333,NA,0,0,NA,0,0,NA,0,421,8.483333333,NA,0,NA,0,NA,0,281,0.165497604,39.71666667,110,0.148551983,35.65,231,0.118272102,28.38333333,353,0.095284395,22.86666667,300,0.063268283,15.18333333,365,0.11750816,28.2,89,0.103479408,24.83333333,433,0.087367178,20.96666667,41,0.081741788,19.61666667,203,0.019029099,4.566666667,NA,0,0,NA,0,0
1164,05/04/2016,San Antonio Spurs,27,88,77,3,Utah Jazz,29,10,11,86,78,2,255,0.159583333,38.3,286,0.150694444,36.16666667,448,0.11375,27.3,100,0.11,26.4,441,0.098472222,23.63333333,279,0.095,22.8,366,0.08625,20.7,106,0.083194444,19.96666667,303,0.077152778,18.51666667,319,0.025902778,6.216666667,NA,0,0,NA,0,303,18.51666667,319,6.216666667,NA,0,NA,0,392,0.152083333,36.5,160,0.15,36,398,0.139027778,33.36666667,417,0.126180556,30.28333333,115,0.112291667,26.95,220,0.109444444,26.26666667,454,0.078333333,18.8,452,0.067847222,16.28333333,381,0.055208333,13.25,76,0.009583333,2.3,NA,0,0,NA,0,0
1165,06/04/2016,New Orleans Pelicans,19,97,78,1,Boston Celtics,2,9,12,104,78,3,101,0.129027778,30.96666667,446,0.12625,30.3,187,0.119305556,28.63333333,13,0.090416667,21.7,356,0.059861111,14.36666667,442,0.140972222,33.83333333,301,0.138472222,33.23333333,236,0.116458333,27.95,261,0.079236111,19.01666667,NA,0,0,NA,0,0,NA,0,261,19.01666667,NA,0,NA,0,NA,0,181,0.143402778,34.41666667,37,0.141666667,34,173,0.137569444,33.01666667,17,0.103194444,24.76666667,196,0.0875,21,309,0.137083333,32.9,230,0.071875,17.25,434,0.069236111,16.61666667,257,0.047847222,11.48333333,374,0.033402778,8.016666667,461,0.027222222,6.533333333,NA,0,0
1166,06/04/2016,Houston Rockets,11,86,78,3,Dallas Mavericks,7,10,11,88,78,3,188,0.183137718,43.95,451,0.174526009,41.88333333,131,0.139870824,33.56666667,364,0.122577957,29.41666667,253,0.064032224,15.36666667,87,0.096117786,23.06666667,324,0.089172859,21.4,202,0.072296687,17.35,84,0.05118411,12.28333333,25,0.007083825,1.7,NA,0,0,NA,0,84,12.28333333,25,1.7,NA,0,NA,0,471,0.16907374,40.58333333,175,0.153589779,36.86666667,123,0.13595334,32.63333333,478,0.101374809,24.33333333,248,0.083807804,20.11666667,119,0.129981947,31.2,105,0.082627413,19.83333333,383,0.076864324,18.45,404,0.06610193,15.86666667,71,0.000624913,0.15,NA,0,0,NA,0,0
1167,06/04/2016,Cleveland Cavaliers,6,109,79,1,Indiana Pacers,12,12,12,123,78,3,171,0.149020721,35,284,0.128654556,30.21666667,179,0.102469486,24.06666667,267,0.07891002,18.53333333,444,0.067343173,15.81666667,386,0.132770366,31.18333333,455,0.095586148,22.45,320,0.091470338,21.48333333,70,0.087780301,20.61666667,335,0.022282146,5.233333333,190,0.021856372,5.133333333,406,0.021856372,70,20.61666667,335,5.233333333,190,5.133333333,406,5.133333333,336,0.137814416,32.6,154,0.133586979,31.6,368,0.13330515,31.53333333,170,0.091876277,21.73333333,291,0.088142042,20.85,418,0.13203692,31.23333333,61,0.102233495,24.18333333,393,0.092792222,21.95,237,0.037624181,8.9,338,0.021419009,5.066666667,158,0.014584654,3.45,416,0.014584654,3.45
1168,06/04/2016,Los Angeles Clippers,13,91,78,1,Los Angeles Lakers,14,12,12,81,78,1,107,0.113263889,27.18333333,42,0.103333333,24.8,79,0.101805556,24.43333333,178,0.094305556,22.63333333,297,0.087152778,20.91666667,63,0.104652778,25.11666667,362,0.100486111,24.11666667,370,0.084027778,20.16666667,86,0.074097222,17.78333333,206,0.059166667,14.2,205,0.052430556,12.58333333,49,0.025277778,86,17.78333333,206,14.2,205,12.58333333,49,6.066666667,93,0.147777778,35.46666667,234,0.13375,32.1,274,0.115694444,27.76666667,247,0.111180556,26.68333333,396,0.069305556,16.63333333,305,0.118472222,28.43333333,290,0.081458333,19.55,430,0.069513889,16.68333333,390,0.061180556,14.68333333,322,0.057916667,13.9,403,0.03375,8.1,NA,0,0
1169,06/04/2016,Charlotte Hornets,4,111,78,1,New York Knicks,20,9,12,97,79,3,91,0.149375,35.85,259,0.147708333,35.45,316,0.129861111,31.16666667,150,0.099166667,23.8,85,0.079722222,19.13333333,212,0.1375,33,7,0.120277778,28.86666667,421,0.074166667,17.8,211,0.062222222,14.93333333,NA,0,0,NA,0,0,NA,0,211,14.93333333,NA,0,NA,0,NA,0,67,0.157638889,37.83333333,391,0.146319444,35.11666667,117,0.134861111,32.36666667,407,0.105069444,25.21666667,213,0.095208333,22.85,35,0.124513889,29.88333333,289,0.104791667,25.15,282,0.053680556,12.88333333,82,0.047569444,11.41666667,295,0.017569444,4.216666667,269,0.012777778,3.066666667,NA,0,0
1170,06/04/2016,Detroit Pistons,9,108,79,1,Orlando Magic,22,9,11,104,78,3,264,0.150069444,36.01666667,19,0.138611111,33.26666667,308,0.137430556,32.98333333,385,0.132430556,31.78333333,445,0.126597222,30.38333333,384,0.112847222,27.08333333,32,0.073402778,17.61666667,424,0.067569444,16.21666667,34,0.061041667,14.65,NA,0,0,NA,0,0,NA,0,34,14.65,NA,0,NA,0,NA,0,466,0.163888889,39.33333333,2,0.134513889,32.28333333,136,0.134027778,32.16666667,147,0.132361111,31.76666667,121,0.020138889,4.833333333,351,0.113958333,27.35,312,0.085069444,20.41666667,26,0.084722222,20.33333333,201,0.065902778,15.81666667,51,0.065416667,15.7,NA,0,0,NA,0,0
1171,06/04/2016,Oklahoma City Thunder,21,115,79,1,Portland Trail Blazers,25,9,12,120,80,1,122,0.160555556,38.53333333,378,0.152916667,36.7,141,0.148541667,35.65,31,0.130208333,31.25,426,0.095763889,22.98333333,65,0.128680556,30.88333333,242,0.087291667,20.95,283,0.056736111,13.61666667,344,0.039305556,9.433333333,NA,0,0,NA,0,0,NA,0,344,9.433333333,NA,0,NA,0,NA,0,5,0.155822512,37.4,96,0.153322686,36.8,60,0.146864801,35.25,317,0.125894035,30.21666667,321,0.117908479,28.3,14,0.099159781,23.8,135,0.07353656,17.65,156,0.060481911,14.51666667,54,0.047218943,11.33333333,352,0.018540379,4.45,299,0.000624957,0.15,363,0.000624957,0.15
